subject_id,modality,channel,nan_pct,ptp_median,ptp_p95,ptp_p99,ptp_max,suspect,reason
200,scalp_main,O1,0.0,32.326059418384546,61.503235244719235,69.95341615338457,107.63046772825919,False,
200,scalp_main,Pz,0.0,21.405985195955083,39.65724329987508,48.08602106359446,55.76301985921191,False,
200,scalp_main,P3,0.0,20.874785197296234,45.217571835836594,53.043629066077706,56.962969856182326,False,
200,scalp_main,P7,0.0,33.1901599162029,60.02632774844809,70.52331216194573,78.28146780235829,False,
200,scalp_main,CP1,0.0,17.23543045648472,34.091814288926436,39.40832699050353,45.34288488552022,False,
200,scalp_main,CP5,0.0,18.99201920204976,40.19249834852369,45.4674991152056,57.531107854747916,False,
200,scalp_main,TP7,0.0,25.893734934624604,51.08581682102068,58.26663027289089,62.64853184182766,False,
200,scalp_main,Cz,0.0,17.373203456136878,27.878949779612405,33.29384056094113,35.9849639091467,False,
200,scalp_main,C3,0.0,16.67662495789557,27.435616755731722,31.764028124803534,42.83677189184755,False,
200,scalp_main,T7,0.0,40.16245789859954,57.250283055456926,67.08086107063711,76.89098780586892,False,
200,scalp_main,FC1,0.0,16.629430458014724,22.48759939322426,24.973907636946937,29.65606692512563,False,
200,scalp_main,FC5,0.0,17.67207095538231,26.606548532824917,37.55301810518774,40.76607989707554,False,
200,scalp_main,F3,0.0,22.27500794376101,40.36477244808874,49.48457211006347,92.57830976626224,False,
200,scalp_main,F7,0.0,23.594510940429586,42.70474839218085,62.44661640733742,113.59428971320199,False,
200,scalp_main,Fp1,0.0,29.53976642541926,169.30430207254773,189.33430940197678,241.24598739091243,False,
200,scalp_main,O2,0.0,31.873195419527917,57.71911895427323,67.96952906839343,79.36824279961445,False,
200,scalp_main,P4,0.0,22.21962469390084,41.54501019510891,49.76676779435098,66.05907983321686,False,
200,scalp_main,P8,0.0,28.815473927247922,55.61068115959652,61.71175629419279,80.64287579639631,False,
200,scalp_main,CP2,0.0,16.794859207597057,30.99994127173265,39.010948491506824,49.72142337446547,False,
200,scalp_main,CP6,0.0,16.877258957389017,35.220021211077984,39.21112836100139,64.6343698368139,False,
200,scalp_main,TP8,0.0,24.298340688652587,45.89302388413124,54.14553980329563,71.97009181829299,False,
200,scalp_main,C4,0.0,15.484118960906358,25.225476061311788,32.11476856391795,58.65713985190496,False,
200,scalp_main,T8,0.0,48.77598287685248,70.76306772134042,80.13491343767875,92.56084976630632,False,
200,scalp_main,Fc2,0.0,17.134839956738688,23.075604666739693,25.08708553666118,29.82720392469355,False,
200,scalp_main,FC6,0.0,19.6190344504667,29.73895087491635,39.99067297903322,59.88420784880691,False,
200,scalp_main,Fz,0.0,21.610901945437718,36.05093900898012,41.87349923427955,58.880263851341624,False,
200,scalp_main,F4,0.0,23.186750441459083,39.369192550602314,47.93664691647159,58.04814985344251,False,
200,scalp_main,F8,0.0,26.243182433742334,55.46671495995996,67.04945882071638,77.87175080339273,False,
200,scalp_main,Fp2,0.0,29.42604092570639,180.07926009534359,199.4796475963623,223.73559343512193,False,
200,scalp_main,Fpz,0.0,29.350055925898232,160.84854939389643,178.17487505015168,202.5649794885726,False,
200,ear_full_main,Fpz,0.0,35.09947991138233,189.9798259203469,206.93072635755007,244.4881313827268,False,
200,ear_full_main,M1,0.0,32.08839991898458,49.26267897562368,58.50169771229739,67.29800783008886,False,
200,ear_full_main,M2,0.0,26.439331933247104,42.46624159278301,57.606565754557394,74.46198181200157,False,
200,ear_full_main,EL1,0.0,41.32444439566581,79.9221257482159,120.45566145587857,169.51754957200933,False,
200,ear_full_main,EL3,0.0,43.565935890006585,93.53660826384275,144.64897343479637,377.804639046135,False,
200,ear_full_main,EL4,0.0,19.400765701017775,35.69018133489095,44.05523089877123,54.94015586128944,False,
200,ear_full_main,EL5,0.0,23.0261341918646,38.207019928536525,56.96221087618408,88.12108977751564,False,
200,ear_full_main,ER1,0.0,25.670414435188434,44.60033726239492,66.64200656174503,162.41923758993084,False,
200,ear_full_main,ER2,0.0,22.100458444201706,38.08378292884769,46.02351258880178,59.77055984909384,False,
200,ear_full_main,ER3,0.0,41.545226395108386,85.54749348401332,142.36014053057517,159.13277359822837,False,
200,ear_full_main,ER4,0.0,31.91283041942785,66.42846245728414,91.90400496296456,191.72886351593115,False,
200,ear_strict_main,M1,0.0,32.08839991898458,49.26267897562368,58.50169771229739,67.29800783008886,False,
200,ear_strict_main,M2,0.0,26.439331933247104,42.46624159278301,57.606565754557394,74.46198181200157,False,
200,ear_strict_main,EL1,0.0,41.32444439566581,79.9221257482159,120.45566145587857,169.51754957200933,False,
200,ear_strict_main,EL3,0.0,43.565935890006585,93.53660826384275,144.64897343479637,377.804639046135,False,
200,ear_strict_main,EL4,0.0,19.400765701017775,35.69018133489095,44.05523089877123,54.94015586128944,False,
200,ear_strict_main,EL5,0.0,23.0261341918646,38.207019928536525,56.96221087618408,88.12108977751564,False,
200,ear_strict_main,ER1,0.0,25.670414435188434,44.60033726239492,66.64200656174503,162.41923758993084,False,
200,ear_strict_main,ER2,0.0,22.100458444201706,38.08378292884769,46.02351258880178,59.77055984909384,False,
200,ear_strict_main,ER3,0.0,41.545226395108386,85.54749348401332,142.36014053057517,159.13277359822837,False,
200,ear_strict_main,ER4,0.0,31.91283041942785,66.42846245728414,91.90400496296456,191.72886351593115,False,
201,scalp_main,O1,0.0,28.993814426797655,44.3792561379531,59.15381762065096,70.99384382075777,False,
201,scalp_main,Pz,0.0,18.673536702853852,34.80171203713411,64.38829297743516,142.38372564051565,False,
201,scalp_main,P3,0.0,17.844096954947986,32.095787368965894,42.56596067253126,62.919827841142705,False,
201,scalp_main,P7,0.0,25.07650493668791,45.90247663410739,55.8648930889547,72.99769581569853,False,
201,scalp_main,CP1,0.0,15.259476711473525,26.763509507428626,36.39556095561002,66.57778383190725,False,
201,scalp_main,CP5,100.0,,,,,True,all_nan
201,scalp_main,TP7,100.0,,,,,True,all_nan
201,scalp_main,Cz,0.0,16.39828445859831,23.603830515406035,29.807619879742987,55.67713885942874,False,
201,scalp_main,C3,0.0,16.33622795875499,28.81327942725345,38.094279493821155,104.64128373580616,False,
201,scalp_main,T7,100.0,,,,,True,all_nan
201,scalp_main,FC1,0.0,16.824699457521717,25.376249785931115,36.6848552873796,63.783173838962966,False,
201,scalp_main,FC5,0.0,17.30160720631764,32.85598056704646,52.796868851700665,175.50487955689277,False,
201,scalp_main,F3,0.0,27.59313168033404,65.81750638382677,99.06817191987682,121.24511569388551,False,
201,scalp_main,F7,0.0,24.250681438772915,57.08345945587795,106.08634103215773,284.69332728121844,False,
201,scalp_main,Fp1,0.0,25.729271435039834,120.17974724657522,179.40342038704986,195.01773550762755,False,
201,scalp_main,O2,0.0,29.112289176498535,44.81912966184257,59.71025962924608,71.36522181982014,False,
201,scalp_main,P4,0.0,19.364428701109517,34.85028536201147,48.3380696879581,68.1167278280218,False,
201,scalp_main,P8,0.0,26.211730183821743,41.7433770446081,58.974223271104385,65.97762383342251,False,
201,scalp_main,CP2,0.0,14.596003713148633,25.460628660718086,35.773713859680036,70.84216782114072,False,
201,scalp_main,CP6,0.0,17.601337455560895,33.92572411434574,53.41109668514983,162.49254358974576,False,
201,scalp_main,TP8,0.0,20.117023949209397,40.468077797827874,55.85757007897319,73.63006281410196,False,
201,scalp_main,C4,0.0,13.340001966319733,24.112937601620672,47.94699527894525,122.85675168981652,False,
201,scalp_main,T8,0.0,21.06197244682363,59.24138535042978,96.12677499730314,237.35937540072518,False,
201,scalp_main,Fc2,0.0,14.851972462502374,20.64131764788568,30.075809864065842,63.390875839953424,False,
201,scalp_main,FC6,0.0,17.41942470602018,39.684934174805036,60.84588304637866,183.68047753625137,False,
201,scalp_main,Fz,0.0,17.713717455277163,31.022055446676806,41.484887195260704,54.79502586165586,False,
201,scalp_main,F4,0.0,30.648345922620365,43.07192969125383,54.68648854192988,112.76168571530411,False,
201,scalp_main,F8,0.0,20.785137447522573,55.30298921037319,91.83135910814802,136.18011165617827,False,
201,scalp_main,Fp2,0.0,28.78421642732684,130.2450310711627,197.82009167055227,283.31045828470985,False,
201,scalp_main,Fpz,0.0,25.425776685806085,99.61610089849349,142.8009532794621,176.50007255438015,False,
201,ear_full_main,Fpz,0.0,36.66123165743929,167.7890005763734,371.2448313026965,680.6832942814399,False,
201,ear_full_main,M1,0.0,39.74909089964319,132.42358466566256,309.46048953868694,597.729534490878,False,
201,ear_full_main,M2,0.0,29.311107425996568,113.54073261333681,298.93788516525393,583.3551825271697,False,
201,ear_full_main,EL1,0.0,34.23697091355996,145.4423930327926,341.58962965756893,687.8406382633693,False,
201,ear_full_main,EL3,0.0,70.63932082165286,375.6141566516649,633.8560838396669,863.4511658199954,False,
201,ear_full_main,EL4,0.0,27.13915568148022,150.41480962023886,308.65005514073306,777.9828460357821,False,
201,ear_full_main,EL5,0.0,25.271191936196374,169.13251097298112,378.6009899341242,794.9226859930131,False,
201,ear_full_main,ER1,0.0,29.396018675782187,120.29816819627624,290.6541270461685,618.5248464383749,False,
201,ear_full_main,ER2,0.0,27.63495293022845,126.62192178030998,318.84693163498855,638.1353263888632,False,
201,ear_full_main,ER3,0.0,145.28706363318543,943.7447148172673,2732.5066023810805,5749.966321482731,True,high_p95;high_p99
201,ear_full_main,ER4,0.0,28.013320679273164,120.8880954947868,296.6916321309252,649.742830359557,False,
201,ear_strict_main,M1,0.0,39.74909089964319,132.42358466566256,309.46048953868694,597.729534490878,False,
201,ear_strict_main,M2,0.0,29.311107425996568,113.54073261333681,298.93788516525393,583.3551825271697,False,
201,ear_strict_main,EL1,0.0,34.23697091355996,145.4423930327926,341.58962965756893,687.8406382633693,False,
201,ear_strict_main,EL3,0.0,70.63932082165286,375.6141566516649,633.8560838396669,863.4511658199954,False,
201,ear_strict_main,EL4,0.0,27.13915568148022,150.41480962023886,308.65005514073306,777.9828460357821,False,
201,ear_strict_main,EL5,0.0,25.271191936196374,169.13251097298112,378.6009899341242,794.9226859930131,False,
201,ear_strict_main,ER1,0.0,29.396018675782187,120.29816819627624,290.6541270461685,618.5248464383749,False,
201,ear_strict_main,ER2,0.0,27.63495293022845,126.62192178030998,318.84693163498855,638.1353263888632,False,
201,ear_strict_main,ER3,0.0,145.28706363318543,943.7447148172673,2732.5066023810805,5749.966321482731,True,high_p95;high_p99
201,ear_strict_main,ER4,0.0,28.013320679273164,120.8880954947868,296.6916321309252,649.742830359557,False,
202,scalp_main,O1,0.0,47.42846088025465,78.22675035249644,87.99928349782314,99.48767174881777,False,
202,scalp_main,Pz,0.0,32.130242418878936,53.053051966053914,63.429783779855185,69.30532982502086,False,
202,scalp_main,P3,0.0,234.42943140812258,313.45949000859076,353.70366550698407,411.7745589603692,False,
202,scalp_main,P7,0.0,41.947023894093945,70.76010832134787,78.76520584113696,86.37969378191224,False,
202,scalp_main,CP1,0.0,27.30827293105324,43.753833139532176,50.20028565325646,59.82453584895757,False,
202,scalp_main,CP5,0.0,31.909064419437357,54.62064596209611,63.7009754191705,101.69479974324531,False,
202,scalp_main,TP7,0.0,32.90274341692856,56.73746485675167,63.89211115868791,105.70531973311972,False,
202,scalp_main,Cz,0.0,29.759065424865582,41.01893329643715,46.64025703224467,52.868861866518955,False,
202,scalp_main,C3,0.0,28.72162442748487,39.08397260132242,46.760774201940386,98.37818775161895,False,
202,scalp_main,T7,0.0,41.28564089576378,57.543952054715476,127.17857727890491,255.9612713537599,False,
202,scalp_main,FC1,0.0,28.99830442678632,39.12654110121496,47.11584080104393,96.84251175549616,False,
202,scalp_main,FC5,100.0,,,,,True,all_nan
202,scalp_main,F3,0.0,38.12029340375551,66.84547168123136,81.82005559342419,153.15399161332334,False,
202,scalp_main,F7,0.0,36.408146908078265,76.19460170762703,110.57334655082902,177.61224755157218,False,
202,scalp_main,Fp1,0.0,44.01455088887394,191.80808991573102,220.88178864232708,252.234943363168,False,
202,scalp_main,O2,0.0,46.48120388264624,74.74352201129074,87.903487338065,93.311149764412,False,
202,scalp_main,P4,0.0,33.76424841475347,57.26606685541708,64.06165377825985,69.5886318243056,False,
202,scalp_main,P8,0.0,46.6649993821822,73.52000041437984,84.91260596561627,93.1130277649122,False,
202,scalp_main,CP2,0.0,26.7266084325218,41.01019754645919,48.211200838278415,58.98977385106514,False,
202,scalp_main,CP6,0.0,29.06381092662093,53.77781651422403,60.33147244767767,68.53284782697119,False,
202,scalp_main,TP8,0.0,29.22323642621842,54.16729766324071,61.290063185257466,67.22513783027284,False,
202,scalp_main,C4,0.0,26.6250144327783,38.93643485169495,43.54229212006627,48.724993876981216,False,
202,scalp_main,T8,0.0,38.27555190336352,55.50324285986778,62.63824886185362,75.79280980864155,False,
202,scalp_main,Fc2,0.0,31.872708419529147,43.18805104096065,48.93549086644976,60.411127847476564,False,
202,scalp_main,FC6,0.0,26.96102293192996,39.71052484974056,57.36715041516186,110.64222572065523,False,
202,scalp_main,Fz,0.0,38.209115903531256,51.71080536944277,63.198643240438734,75.44725580951399,False,
202,scalp_main,F4,0.0,35.94265490925352,54.029427563588804,66.32008771255786,73.57454381424213,False,
202,scalp_main,F8,0.0,33.457182415528735,54.539436762301115,94.34124208181117,122.78329969000197,False,
202,scalp_main,Fp2,0.0,43.3783078904803,191.32413471695298,219.19259256659188,255.95415935377787,False,
202,scalp_main,Fpz,0.0,43.2656628907647,186.67033532870263,216.62840033306585,248.8699433716638,False,
202,ear_full_main,Fpz,0.0,49.98887187379023,227.87456042467204,297.3139734293541,399.3328709917814,False,
202,ear_full_main,M1,0.0,22.374295193510335,75.6661899839609,240.270590083375,325.3791251784967,False,
202,ear_full_main,M2,0.0,21.54021269561619,81.37189171955568,229.73705341996944,302.17535423708057,False,
202,ear_full_main,EL1,0.0,28.085433929091096,86.86161558069499,245.7975238994209,254.33731935786,False,
202,ear_full_main,EL3,0.0,36.76037040718899,100.76627224558945,186.31875704958978,465.71463882418357,False,
202,ear_full_main,EL4,0.0,45.487807885154325,453.23273405569535,1781.961257100977,2505.382597674517,True,high_p99
202,ear_full_main,EL5,0.0,20.18184044904575,70.10492682300192,201.1794268720705,302.7876012355348,False,
202,ear_full_main,ER1,0.0,38.556951152653056,113.14914371432587,220.5125120632592,503.61001872850693,False,
202,ear_full_main,ER2,0.0,29.09567242654049,81.46681729431565,215.35346397628442,302.69465123576947,False,
202,ear_full_main,ER3,0.0,29.81791092471701,94.1225591123629,213.28420220150855,344.0479511313624,False,
202,ear_full_main,ER4,0.0,25.967998184437107,73.4497999145569,197.8925202003694,304.9776272300055,False,
202,ear_strict_main,M1,0.0,22.374295193510335,75.6661899839609,240.270590083375,325.3791251784967,False,
202,ear_strict_main,M2,0.0,21.54021269561619,81.37189171955568,229.73705341996944,302.17535423708057,False,
202,ear_strict_main,EL1,0.0,28.085433929091096,86.86161558069499,245.7975238994209,254.33731935786,False,
202,ear_strict_main,EL3,0.0,36.76037040718899,100.76627224558945,186.31875704958978,465.71463882418357,False,
202,ear_strict_main,EL4,0.0,45.487807885154325,453.23273405569535,1781.961257100977,2505.382597674517,True,high_p99
202,ear_strict_main,EL5,0.0,20.18184044904575,70.10492682300192,201.1794268720705,302.7876012355348,False,
202,ear_strict_main,ER1,0.0,38.556951152653056,113.14914371432587,220.5125120632592,503.61001872850693,False,
202,ear_strict_main,ER2,0.0,29.09567242654049,81.46681729431565,215.35346397628442,302.69465123576947,False,
202,ear_strict_main,ER3,0.0,29.81791092471701,94.1225591123629,213.28420220150855,344.0479511313624,False,
202,ear_strict_main,ER4,0.0,25.967998184437107,73.4497999145569,197.8925202003694,304.9776272300055,False,
203,scalp_main,O1,0.0,51.41508887018938,73.45340841454795,83.39603460944525,88.31453977702722,False,
203,scalp_main,Pz,0.0,28.489951428069787,43.70467483965628,54.950502501263315,68.94921182591997,False,
203,scalp_main,P3,0.0,32.362221418293245,50.17674707331589,59.07674841084554,72.69750581645644,False,
203,scalp_main,P7,0.0,41.9419313941068,65.35791013498712,77.10007226534103,100.72973974568185,False,
203,scalp_main,CP1,0.0,23.521279440614478,34.77191486220934,40.87626502679732,47.742194879462545,False,
203,scalp_main,CP5,0.0,27.596907680324506,38.80872145201735,49.6682019945998,69.39513182479413,False,
203,scalp_main,TP7,0.0,33.989870914183825,52.32591336788976,70.54365794189438,101.32721574417337,False,
203,scalp_main,Cz,0.0,27.13240143149727,38.25545765341425,48.64474544718382,54.61276186211603,False,
203,scalp_main,C3,0.0,22.01719294441193,31.80831619469172,37.22182677602392,53.716661864378466,False,
203,scalp_main,T7,0.0,33.219772916128136,52.912622166408454,84.80397135589055,108.57405372587687,False,
203,scalp_main,FC1,100.0,,,,,True,all_nan
203,scalp_main,FC5,0.0,23.787603939942073,35.25458106099072,42.593872042460774,60.51229684722114,False,
203,scalp_main,F3,0.0,28.269252928626997,45.67731318467587,56.62438285703717,65.48017283467846,False,
203,scalp_main,F7,0.0,29.781565924808774,44.288044188183385,61.897867843722864,84.15720478752348,False,
203,scalp_main,Fp1,0.0,35.48512491040867,84.00165438791613,116.56161528571019,138.14957965120584,False,
203,scalp_main,O2,0.0,44.084151888698216,64.1539267380269,74.79470869116152,84.751513786023,False,
203,scalp_main,P4,0.0,30.47679467305349,45.127646136063625,54.31646248286412,64.54489183703981,False,
203,scalp_main,P8,0.0,36.93540640674706,58.635389851959864,67.48797030960925,81.74244379362017,False,
203,scalp_main,CP2,0.0,56.973585356155525,142.4425438403671,187.95181300546722,243.22136738592508,False,
203,scalp_main,CP6,0.0,22.70467394267621,36.1463647087392,42.57423270251039,46.995896881346766,False,
203,scalp_main,TP8,0.0,32.454460418060364,50.330032722928884,62.28391610274822,71.0509478206136,False,
203,scalp_main,C4,0.0,19.736132450171056,29.618941275219356,38.55719423765244,57.47501735488953,False,
203,scalp_main,T8,0.0,29.61075167524004,53.73606031432948,89.47445139409858,190.07025602011873,False,
203,scalp_main,Fc2,0.0,27.275685431135514,39.75930149961741,45.73943730451902,58.97680185109789,False,
203,scalp_main,FC6,0.0,25.553084935484662,34.98830611166299,40.63172771741474,44.312280888122245,False,
203,scalp_main,Fz,0.0,30.20327892374405,48.8296747767169,59.51893823972912,71.03100282066396,False,
203,scalp_main,F4,0.0,50.87627187154976,66.83849573124901,77.18469345512737,80.78385179604038,False,
203,scalp_main,F8,0.0,27.458949430672817,38.508645502775,54.71470295185861,82.56566379154174,False,
203,scalp_main,Fp2,0.0,35.688573409895014,83.18808708997024,112.6625802955543,155.26056360800476,False,
203,scalp_main,Fpz,0.0,35.39349991064,72.95118121581594,95.7498719182548,125.40049368339419,False,
203,ear_full_main,Fpz,0.0,40.638383397397945,85.19652398489939,132.32202804591893,148.3674876254081,False,
203,ear_full_main,M1,0.0,29.30782292600486,41.677543394774304,62.54137446209805,178.08059155038973,False,
203,ear_full_main,M2,0.0,21.892486944726784,31.319683320925378,59.246235390417475,145.56886363247395,False,
203,ear_full_main,EL1,0.0,32.97167241675453,52.317289017911506,155.8402736865411,326.7748231749729,False,
203,ear_full_main,EL3,0.0,24.144416939041207,36.38925925812594,53.26989357550644,119.67239969785624,False,
203,ear_full_main,EL4,0.0,67.72804582900312,107.75661892794068,290.0944651875808,781.6729900264654,False,
203,ear_full_main,EL5,0.0,19.33446045118518,30.26847232357944,53.406560805161334,120.40503569600651,False,
203,ear_full_main,ER1,0.0,28.867908927115536,43.379625540476965,53.5290092048522,120.82818769493815,False,
203,ear_full_main,ER2,0.0,26.157549433958536,36.977736406640176,49.98657505379577,128.88408367459897,False,
203,ear_full_main,ER3,0.0,24.70647793762214,36.371189108171556,70.92763762092487,149.2303796232295,False,
203,ear_full_main,ER4,0.0,21.663946945303792,34.159296713756035,54.903715421381314,136.00747965661412,False,
203,ear_strict_main,M1,0.0,29.30782292600486,41.677543394774304,62.54137446209805,178.08059155038973,False,
203,ear_strict_main,M2,0.0,21.892486944726784,31.319683320925378,59.246235390417475,145.56886363247395,False,
203,ear_strict_main,EL1,0.0,32.97167241675453,52.317289017911506,155.8402736865411,326.7748231749729,False,
203,ear_strict_main,EL3,0.0,24.144416939041207,36.38925925812594,53.26989357550644,119.67239969785624,False,
203,ear_strict_main,EL4,0.0,67.72804582900312,107.75661892794068,290.0944651875808,781.6729900264654,False,
203,ear_strict_main,EL5,0.0,19.33446045118518,30.26847232357944,53.406560805161334,120.40503569600651,False,
203,ear_strict_main,ER1,0.0,28.867908927115536,43.379625540476965,53.5290092048522,120.82818769493815,False,
203,ear_strict_main,ER2,0.0,26.157549433958536,36.977736406640176,49.98657505379577,128.88408367459897,False,
203,ear_strict_main,ER3,0.0,24.70647793762214,36.371189108171556,70.92763762092487,149.2303796232295,False,
203,ear_strict_main,ER4,0.0,21.663946945303792,34.159296713756035,54.903715421381314,136.00747965661412,False,
205,scalp_main,O1,0.0,137.8252076520248,194.3335611093548,225.42349623086028,800.6406219785767,False,
205,scalp_main,Pz,0.0,134.16848966125713,190.6955797185399,230.4938610580589,788.5512620090994,False,
205,scalp_main,P3,0.0,134.77613365972297,190.9162997179826,227.11438742659124,779.8407820310913,False,
205,scalp_main,P7,0.0,134.920298659359,191.9486195153762,227.12687910655976,789.8557740058059,False,
205,scalp_main,CP1,0.0,132.7051476649517,185.53485833156932,226.36220462849036,773.6148620468102,False,
205,scalp_main,CP5,0.0,135.00746165913893,192.80766631320733,228.95273086194993,791.6787180012034,False,
205,scalp_main,TP7,0.0,134.6960316599252,192.4648905140728,227.7330536650293,790.772238003492,False,
205,scalp_main,Cz,0.0,132.21548966618798,192.3497297143635,219.49806996582043,775.1350060429722,False,
205,scalp_main,C3,0.0,131.95570066684388,190.4515845191559,221.5109562807384,779.5224780318949,False,
205,scalp_main,T7,0.0,134.13774166133476,197.63497950101961,236.6082718826214,791.3383180020628,False,
205,scalp_main,FC1,0.0,132.6630926650579,190.63516511869244,222.2667681188301,773.4184620473061,False,
205,scalp_main,FC5,0.0,133.97452566174684,196.0753771049572,242.98274330652754,782.2049100251224,False,
205,scalp_main,F3,0.0,134.87258565947945,191.57442011632105,230.24234873869378,777.2544620376211,False,
205,scalp_main,F7,0.0,135.1438796587945,195.55269440627683,254.23940023810715,770.2274060553627,False,
205,scalp_main,Fp1,0.0,139.1747236486176,217.0788563519285,358.9005363338615,856.8188458367404,False,
205,scalp_main,O2,0.0,138.28876865085442,195.6930291059226,222.84818831736237,805.3080139667927,False,
205,scalp_main,P4,0.0,134.23540966108817,191.4853593165459,231.82053193470938,789.2767500072678,False,
205,scalp_main,P8,0.0,137.4192696530497,195.70928470588154,224.17376219401558,810.1310859546156,False,
205,scalp_main,CP2,0.0,4358.014516997071,6253.617673811132,7317.187373525874,26291.490749620367,True,high_median;high_p95;high_p99
205,scalp_main,CP6,0.0,137.2764456534103,195.46051030650963,224.94018743208053,810.1656779545283,False,
205,scalp_main,TP8,0.0,137.89342465185257,195.18971470719333,223.69597455522185,809.3525899565811,False,
